,doc_id,sentence,word_number
54346,T990504.117,12116,20
54347,T990504.117,12117,28
54348,T990504.117,12118,15
54349,T990504.117,12119,18
54350,T990504.117,12120,6
54351,T990504.117,12121,12
54352,T990504.117,12122,14
54353,T990504.117,12123,17
54354,T990504.117,12124,31
54355,T990504.117,12125,25
54356,T990504.117,12126,24
54357,T990504.117,12127,12
54358,T990504.117,12128,21
54359,T990504.117,12129,10
54360,T990504.117,12130,24
54361,T990504.117,12131,12
54362,T990504.117,12132,30
54363,T990504.117,12133,31
54364,T990504.117,12134,32
54365,T990504.117,12135,11
54366,T990504.117,12136,32
54367,T990504.117,12137,16
54368,T990504.117,12138,37
54369,T990504.117,12139,7
54370,T990504.117,12140,23
54371,T990504.117,12141,26
54372,T990504.117,12142,15
54373,T990504.117,12143,2
54374,T990504.118,12144,6
54375,T990504.118,12145,10
54376,T990504.118,12146,10
54377,T990504.118,12147,32
54378,T990504.118,12148,10
54379,T990504.118,12149,18
54380,T990504.118,12150,18
54381,T990504.118,12151,16
54382,T990504.118,12152,15
54383,T990504.118,12153,8
54384,T990504.118,12154,28
54385,T990504.118,12155,30
54386,T990504.118,12156,12
54387,T990504.118,12157,17
54388,T990504.118,12158,19
54389,T990504.118,12159,24
54390,T990504.118,12160,17
54391,T990504.118,12161,33
54392,T990504.118,12162,26
54393,T990504.118,12163,10
54394,T990504.118,12164,23
54395,T990504.118,12165,10
54396,T990504.118,12166,26
54397,T990504.118,12167,16
54398,T990504.118,12168,40
54399,T990504.118,12169,7
54400,T990504.118,12170,48
54401,T990504.118,12171,12
54402,T990504.118,12172,2
54403,T990504.119,12173,4
54404,T990504.119,12174,11
54405,T990504.119,12175,21
54406,T990504.121,12176,8
54407,T990504.121,12177,3
54408,T990504.121,12178,14
54409,T990504.121,12179,9
54410,T990504.121,12180,5
54411,T990504.121,12181,5
54412,T990504.121,12182,10
54413,T990504.121,12183,18
54414,T990504.121,12184,11
54415,T990504.121,12185,6
54416,T990504.121,12186,13
54417,T990504.121,12187,22
54418,T990504.121,12188,9
54419,T990504.121,12189,22
54420,T990504.121,12190,5
54421,T990504.121,12191,23
54422,T990504.121,12192,32
54423,T990504.121,12193,18
54424,T990504.121,12194,21
54425,T990504.121,12195,25
54426,T990504.121,12196,21
54427,T990504.121,12197,24
54428,T990504.121,12198,14
54429,T990504.121,12199,29
54430,T990504.121,12200,2
54431,T990504.121,12201,6
54432,T990504.122,12202,2
54433,T990504.122,12203,41
54434,T990504.122,12204,35
54435,T990504.122,12205,32
54436,T990504.122,12206,8
54437,T990504.122,12207,16
54438,T990504.122,12208,25
54439,T990504.122,12209,7
54440,T990504.122,12210,41
54441,T990504.122,12211,18
54442,T990504.122,12212,10
54443,T990504.122,12213,19
54444,T990504.122,12214,33
54445,T990504.122,12215,23
54446,T990504.122,12216,5
54447,T990504.122,12217,13
54448,T990504.122,12218,7
54449,T990504.122,12219,18
54450,T990504.122,12220,19
54451,T990504.122,12221,28
54452,T990504.122,12222,19
54453,T990504.123,12223,10
54454,T990504.123,12224,9
54455,T990504.123,12225,3
54456,T990504.123,12226,14
54457,T990504.123,12227,17
54458,T990504.123,12228,25
54459,T990504.123,12229,35
54460,T990504.123,12230,37
54461,T990504.123,12231,52
54462,T990504.123,12232,19
54463,T990504.123,12233,5
54464,T990504.123,12234,16
54465,T990504.123,12235,41
54466,T990504.123,12236,29
54467,T990504.123,12237,15
54468,T990504.123,12238,41
54469,T990504.123,12239,16
54470,T990504.123,12240,7
54471,T990504.123,12241,17
54472,T990504.123,12242,28
54473,T990504.123,12243,39
54474,T990504.123,12244,24
54475,T990504.123,12245,35
54476,T990504.123,12246,34
54477,T990504.123,12247,12
54478,T990504.123,12248,15
54479,T990504.123,12249,12
54480,T990504.123,12250,13
54481,T990504.123,12251,27
54482,T990504.123,12252,13
54483,T990504.123,12253,13
54484,T990504.123,12254,20
54485,T990504.123,12255,11
54486,T990504.123,12256,17
54487,T990504.123,12257,13
54488,T990504.123,12258,11
54489,T990504.123,12259,16
54490,T990504.123,12260,11
54491,T990504.123,12261,14
54492,T990504.123,12262,30
54493,T990504.123,12263,10
54494,T990504.123,12264,27
54495,T990504.123,12265,16
54496,T990504.123,12266,15
54497,T990504.123,12267,18
54498,T990504.123,12268,24
54499,T990504.123,12269,18
54500,T990504.123,12270,15
54501,T990504.123,12271,29
54502,T990504.123,12272,22
54503,T990504.123,12273,9
54504,T990504.123,12274,10
54505,T990504.123,12275,19
54506,T990504.123,12276,2
54507,T990504.123,12277,10
54508,T990504.123,12278,10
54509,T990504.124,12279,8
54510,T990504.124,12280,2
54511,T990504.124,12281,22
54512,T990504.124,12282,16
54513,T990504.124,12283,21
54514,T990504.124,12284,16
54515,T990504.124,12285,68
54516,T990504.124,12286,17
54517,T990504.124,12287,27
54518,T990504.124,12288,28
54519,T990504.124,12289,23
54520,T990504.124,12290,22
54521,T990504.124,12291,16
54522,T990504.124,12292,36
54523,T990504.124,12293,15
54524,T990504.124,12294,18
54525,T990504.124,12295,37
54526,T990504.124,12296,2
54527,T990504.125,12297,2
54528,T990504.125,12298,8
54529,T990504.125,12299,11
54530,T990504.125,12300,3
54531,T990504.125,12301,29
54532,T990504.125,12302,37
54533,T990504.125,12303,16
54534,T990504.125,12304,18
54535,T990504.125,12305,18
54536,T990504.125,12306,18
54537,T990504.125,12307,22
54538,T990504.125,12308,15
54539,T990504.125,12309,16
54540,T990504.125,12310,12
54541,T990504.125,12311,24
54542,T990504.125,12312,20
54543,T990504.125,12313,15
54544,T990504.125,12314,21
54545,T990504.125,12315,28
54546,T990504.125,12316,9
54547,T990504.125,12317,9
54548,T990504.125,12318,26
54549,T990504.125,12319,21
54550,T990504.125,12320,25
54551,T990504.125,12321,15
54552,T990504.125,12322,10
54553,T990504.125,12323,22
54554,T990504.127,12324,6
54555,T990504.127,12325,11
54556,T990504.127,12326,10
54557,T990504.127,12327,33
54558,T990504.127,12328,14
54559,T990504.127,12329,23
54560,T990504.127,12330,21
54561,T990504.127,12331,18
54562,T990504.127,12332,16
54563,T990504.127,12333,13
54564,T990504.127,12334,20
54565,T990504.127,12335,16
54566,T990504.128,12336,4
54567,T990504.128,12337,20
54568,T990504.128,12338,35
54569,T990504.128,12339,19
54570,T990504.129,12340,5
54571,T990504.129,12341,31
54572,T990504.129,12342,17
54573,T990504.129,12343,10
54574,T990504.129,12344,14
54575,T990504.130,12345,5
54576,T990504.130,12346,15
54577,T990504.130,12347,30
54578,T990504.130,12348,16
54579,T990504.130,12349,12
54580,T990504.131,12350,2
54581,T990504.131,12351,23
54582,T990504.131,12352,21
54583,T990504.131,12353,27
54584,T990504.131,12354,8
54585,T990504.131,12355,24
54586,T990504.132,12356,6
54587,T990504.132,12357,24
54588,T990504.132,12358,22
54589,T990504.132,12359,30
54590,T990504.133,12360,5
54591,T990504.133,12361,29
54592,T990504.133,12362,19
54593,T990504.133,12363,13
54594,T990504.133,12364,20
54595,T990504.133,12365,14
54596,T990504.133,12366,11
54597,T990504.134,12367,7
54598,T990504.134,12368,15
54599,T990504.134,12369,26
54600,T990504.134,12370,24
54601,T990504.134,12371,18
54602,T990504.135,12372,4
54603,T990504.135,12373,44
54604,T990504.135,12374,12
54605,T990504.135,12375,32
54606,T990504.136,12376,6
54607,T990504.136,12377,35
54608,T990504.136,12378,14
54609,T990504.136,12379,29
54610,T990504.136,12380,26
54611,T990504.137,12381,7
54612,T990504.137,12382,18
54613,T990504.137,12383,15
54614,T990504.137,12384,23
54615,T990504.137,12385,30
54616,T990504.137,12386,22
54617,T990504.137,12387,7
54618,T990504.137,12388,11
54619,T990504.137,12389,15
54620,T990504.137,12390,18
54621,T990504.137,12391,23
54622,T990504.137,12392,15
54623,T990504.137,12393,13
54624,T990504.137,12394,9
54625,T990504.138,12395,4
54626,T990504.138,12396,12
54627,T990504.138,12397,7
54628,T990504.138,12398,4
54629,T990504.138,12399,10
54630,T990504.138,12400,20
54631,T990504.138,12401,22
54632,T990504.138,12402,9
54633,T990504.138,12403,26
54634,T990504.138,12404,5
54635,T990504.138,12405,11
54636,T990504.138,12406,41
54637,T990504.138,12407,11
54638,T990504.138,12408,7
54639,T990504.138,12409,16
54640,T990504.138,12410,16
54641,T990504.138,12411,16
54642,T990504.138,12412,11
54643,T990504.138,12413,26
54644,T990504.138,12414,8
54645,T990504.138,12415,22
54646,T990504.138,12416,21
54647,T990504.138,12417,26
54648,T990504.138,12418,30
54649,T990504.138,12419,24
54650,T990504.138,12420,19
54651,T990504.138,12421,20
54652,T990504.138,12422,29
54653,T990504.138,12423,24
54654,T990504.138,12424,20
54655,T990504.138,12425,25
54656,T990504.138,12426,25
54657,T990504.138,12427,18
54658,T990504.138,12428,9
54659,T990504.138,12429,22
54660,T990504.138,12430,21
54661,T990504.138,12431,41
54662,T990504.138,12432,19
54663,T990504.138,12433,13
54664,T990504.138,12434,11
54665,T990504.138,12435,24
54666,T990504.139,12436,4
54667,T990504.139,12437,8
54668,T990504.139,12438,13
54669,T990504.139,12439,21
54670,T990504.139,12440,9
54671,T990504.139,12441,8
54672,T990504.139,12442,21
54673,T990504.139,12443,20
54674,T990504.139,12444,17
54675,T990504.139,12445,12
54676,T990504.139,12446,12
54677,T990504.139,12447,29
54678,T990504.139,12448,28
54679,T990504.139,12449,14
54680,T990504.139,12450,19
54681,T990504.139,12451,12
54682,T990504.139,12452,23
54683,T990504.139,12453,19
54684,T990504.139,12454,21
54685,T990504.139,12455,22
54686,T990504.139,12456,22
54687,T990504.139,12457,17
54688,T990504.139,12458,34
54689,T990504.139,12459,2
54690,T990504.140,12460,1
54691,T990504.140,12461,5
54692,T990504.140,12462,17
54693,T990504.140,12463,12
54694,T990504.140,12464,5
54695,T990504.140,12465,7
54696,T990504.140,12466,8
54697,T990504.140,12467,43
54698,T990504.140,12468,48
54699,T990504.140,12469,11
54700,T990504.140,12470,22
54701,T990504.140,12471,9
54702,T990504.140,12472,17
54703,T990504.140,12473,5
54704,T990504.140,12474,46
54705,T990504.140,12475,30
54706,T990504.140,12476,4
54707,T990504.140,12477,20
54708,T990504.140,12478,18
54709,T990504.140,12479,7
54710,T990504.140,12480,25
54711,T990504.140,12481,23
54712,T990504.140,12482,2
54713,T990504.141,12483,3
54714,T990504.141,12484,9
54715,T990504.141,12485,5
54716,T990504.141,12486,26
54717,T990504.141,12487,30
54718,T990504.141,12488,16
54719,T990504.141,12489,36
54720,T990504.141,12490,16
54721,T990504.141,12491,16
54722,T990504.141,12492,30
54723,T990504.141,12493,39
54724,T990504.141,12494,17
54725,T990504.141,12495,17
54726,T990504.141,12496,16
54727,T990504.141,12497,14
54728,T990504.141,12498,25
54729,T990504.142,12499,3
54730,T990504.142,12500,11
54731,T990504.142,12501,8
54732,T990504.142,12502,4
54733,T990504.142,12503,38
54734,T990504.142,12504,17
54735,T990504.142,12505,20
54736,T990504.142,12506,34
54737,T990504.142,12507,33
54738,T990504.142,12508,20
54739,T990504.142,12509,30
54740,T990504.142,12510,22
54741,T990504.142,12511,14
54742,T990504.142,12512,12
54743,T990504.142,12513,24
54744,T990504.142,12514,14
54745,T990504.142,12515,16
54746,T990504.142,12516,18
54747,T990504.142,12517,10
54748,T990504.142,12518,17
54749,T990504.142,12519,24
54750,T990504.142,12520,18
54751,T990504.142,12521,24
54752,T990504.142,12522,20
54753,T990504.142,12523,36
54754,T990504.142,12524,28
54755,T990504.142,12525,22
54756,T990504.142,12526,6
54757,T990504.142,12527,30
54758,T990504.142,12528,11
54759,T990504.142,12529,16
54760,T990504.142,12530,10
54761,T990504.142,12531,27
54762,T990504.142,12532,39
54763,T990504.142,12533,32
54764,T990504.142,12534,8
54765,T990504.142,12535,25
54766,T990504.142,12536,26
54767,T990504.142,12537,26
54768,T990504.142,12538,18
54769,T990504.142,12539,16
54770,T990504.142,12540,24
54771,T990504.142,12541,5
54772,T990504.142,12542,28
54773,T990504.142,12543,7
54774,T990504.142,12544,16
54775,T990504.142,12545,24
54776,T990504.142,12546,34
54777,T990504.142,12547,12
54778,T990504.142,12548,16
54779,T990504.142,12549,24
54780,T990504.142,12550,45
54781,T990504.142,12551,9
54782,T990504.142,12552,18
54783,T990504.142,12553,44
54784,T990504.142,12554,28
54785,T990504.142,12555,18
54786,T990504.142,12556,13
54787,T990504.142,12557,23
54788,T990504.142,12558,18
54789,T990504.142,12559,20
54790,T990504.142,12560,9
54791,T990504.142,12561,33
54792,T990504.142,12562,45
54793,T990504.142,12563,19
54794,T990504.142,12564,21
54795,T990504.142,12565,10
54796,T990504.142,12566,10
54797,T990504.142,12567,11
54798,T990504.142,12568,22
54799,T990504.142,12569,24
54800,T990504.142,12570,24
54801,T990504.142,12571,17
54802,T990504.142,12572,22
54803,T990504.142,12573,35
54804,T990504.142,12574,22
54805,T990504.142,12575,10
54806,T990504.142,12576,25
54807,T990504.142,12577,32
54808,T990504.142,12578,10
54809,T990504.142,12579,24
54810,T990504.142,12580,9
54811,T990504.142,12581,15
54812,T990504.142,12582,11
54813,T990504.142,12583,11
54814,T990504.142,12584,8
54815,T990504.142,12585,22
54816,T990504.142,12586,33
54817,T990504.142,12587,14
54818,T990504.142,12588,11
54819,T990504.142,12589,8
54820,T990504.144,12590,2
54821,T990504.144,12591,7
54822,T990504.144,12592,2
54823,T990504.144,12593,17
54824,T990504.144,12594,27
54825,T990504.144,12595,26
54826,T990504.144,12596,37
54827,T990504.144,12597,37
54828,T990504.144,12598,20
54829,T990504.144,12599,27
54830,T990504.144,12600,16
54831,T990504.144,12601,21
54832,T990504.144,12602,37
54833,T990504.144,12603,11
54834,T990504.144,12604,22
54835,T990504.144,12605,20
54836,T990504.144,12606,23
54837,T990504.144,12607,22
54838,T990504.144,12608,2
54839,T990504.145,12609,8
54840,T990504.145,12610,12
54841,T990504.145,12611,6
54842,T990504.145,12612,14
54843,T990504.145,12613,4
54844,T990504.145,12614,14
54845,T990504.145,12615,29
54846,T990504.145,12616,8
54847,T990504.145,12617,6
54848,T990504.145,12618,22
54849,T990504.145,12619,8
54850,T990504.145,12620,11
54851,T990504.145,12621,19
54852,T990504.145,12622,13
54853,T990504.145,12623,6
54854,T990504.145,12624,7
54855,T990504.145,12625,12
54856,T990504.145,12626,13
54857,T990504.145,12627,13
54858,T990504.145,12628,12
54859,T990504.145,12629,11
54860,T990504.145,12630,20
54861,T990504.145,12631,7
54862,T990504.145,12632,14
54863,T990504.145,12633,7
54864,T990504.145,12634,30
54865,T990504.145,12635,11
54866,T990504.145,12636,16
54867,T990504.145,12637,18
54868,T990504.145,12638,44
54869,T990504.145,12639,19
54870,T990504.145,12640,17
54871,T990504.145,12641,35
54872,T990504.145,12642,18
54873,T990504.145,12643,27
54874,T990504.145,12644,11
54875,T990504.145,12645,18
54876,T990504.145,12646,11
54877,T990504.145,12647,32
54878,T990504.145,12648,17
54879,T990504.145,12649,34
54880,T990504.145,12650,15
54881,T990504.145,12651,7
54882,T990504.147,12652,2
54883,T990504.147,12653,3
54884,T990504.147,12654,6
54885,T990504.147,12655,9
54886,T990504.147,12656,2
54887,T990504.147,12657,12
54888,T990504.147,12658,50
54889,T990504.147,12659,10
54890,T990504.147,12660,10
54891,T990504.147,12661,11
54892,T990504.147,12662,24
54893,T990504.147,12663,45
54894,T990504.147,12664,16
54895,T990504.147,12665,9
54896,T990504.147,12666,36
54897,T990504.147,12667,23
54898,T990504.147,12668,2
54899,T990504.148,12669,4
54900,T990504.148,12670,7
54901,T990504.148,12671,7
54902,T990504.148,12672,7
54903,T990504.148,12673,19
54904,T990504.148,12674,16
54905,T990504.148,12675,21
54906,T990504.148,12676,14
54907,T990504.148,12677,11
54908,T990504.148,12678,34
54909,T990504.148,12679,23
54910,T990504.148,12680,20
54911,T990504.148,12681,14
54912,T990504.148,12682,15
54913,T990504.148,12683,28
54914,T990504.148,12684,24
54915,T990504.148,12685,24
54916,T990504.148,12686,10
54917,T990504.148,12687,24
54918,T990504.148,12688,30
54919,T990504.148,12689,5
54920,T990504.149,12690,3
54921,T990504.149,12691,3
54922,T990504.149,12692,2
54923,T990504.149,12693,3
54924,T990504.149,12694,4
54925,T990504.149,12695,1
54926,T990504.149,12696,2
54927,T990504.149,12697,3
54928,T990504.149,12698,4
54929,T990504.149,12699,2
54930,T990504.149,12700,2
54931,T990504.149,12701,3
54932,T990504.149,12702,4
54933,T990504.149,12703,1
54934,T990504.149,12704,2
54935,T990504.149,12705,4
54936,T990504.149,12706,4
54937,T990504.149,12707,3
54938,T990504.149,12708,3
54939,T990504.149,12709,4
54940,T990504.149,12710,4
54941,T990504.149,12711,2
54942,T990504.149,12712,2
54943,T990504.149,12713,4
54944,T990504.149,12714,4
54945,T990504.149,12715,3
54946,T990504.149,12716,2
54947,T990504.149,12717,6
54948,T990504.149,12718,4
54949,T990504.149,12719,3
54950,T990504.149,12720,3
54951,T990504.149,12721,2
54952,T990504.149,12722,4
54953,T990504.149,12723,4
54954,T990504.149,12724,1
54955,T990504.149,12725,3
54956,T990504.149,12726,4
54957,T990504.149,12727,4
54958,T990504.149,12728,2
54959,T990504.149,12729,4
54960,T990504.149,12730,2
54961,T990504.149,12731,5
54962,T990504.149,12732,4
54963,T990504.15,10658,1
54964,T990504.15,10659,4
54965,T990504.15,10660,10
54966,T990504.15,10661,29
54967,T990504.15,10662,40
54968,T990504.15,10663,15
54969,T990504.15,10664,57
54970,T990504.15,10665,16
54971,T990504.15,10666,34
54972,T990504.15,10667,59
54973,T990504.15,10668,27
54974,T990504.15,10669,15
54975,T990504.15,10670,47
54976,T990504.15,10671,20
54977,T990504.15,10672,2
54978,T990504.154,12733,4
54979,T990504.154,12734,20
54980,T990504.154,12735,15
54981,T990504.154,12736,13
54982,T990504.154,12737,38
54983,T990504.154,12738,17
54984,T990504.154,12739,23
54985,T990504.154,12740,20
54986,T990504.154,12741,18
54987,T990504.154,12742,9
54988,T990504.154,12743,25
54989,T990504.154,12744,22
54990,T990504.154,12745,10
54991,T990504.154,12746,23
54992,T990504.154,12747,14
54993,T990504.154,12748,14
54994,T990504.154,12749,20
54995,T990504.154,12750,24
54996,T990504.154,12751,35
54997,T990504.154,12752,19
54998,T990504.154,12753,14
54999,T990504.154,12754,20
55000,T990504.154,12755,31
55001,T990504.154,12756,14
55002,T990504.154,12757,9
55003,T990504.154,12758,12
55004,T990504.154,12759,13
55005,T990504.154,12760,10
55006,T990504.154,12761,2
55007,T990504.155,12762,5
55008,T990504.155,12763,22
55009,T990504.155,12764,13
55010,T990504.155,12765,4
55011,T990504.155,12766,25
55012,T990504.155,12767,6
55013,T990504.155,12768,27
55014,T990504.155,12769,16
55015,T990504.155,12770,55
55016,T990504.155,12771,7
55017,T990504.155,12772,11
55018,T990504.155,12773,26
55019,T990504.155,12774,19
55020,T990504.155,12775,14
55021,T990504.155,12776,20
55022,T990504.155,12777,27
55023,T990504.155,12778,14
55024,T990504.155,12779,18
55025,T990504.155,12780,17
55026,T990504.155,12781,12
55027,T990504.155,12782,42
55028,T990504.155,12783,28
55029,T990504.155,12784,9
55030,T990504.155,12785,13
55031,T990504.155,12786,12
55032,T990504.155,12787,8
55033,T990504.155,12788,28
55034,T990504.155,12789,6
55035,T990504.155,12790,15
55036,T990504.155,12791,28
55037,T990504.155,12792,7
55038,T990504.155,12793,20
55039,T990504.155,12794,10
55040,T990504.155,12795,15
55041,T990504.155,12796,8
55042,T990504.155,12797,20
55043,T990504.155,12798,17
55044,T990504.155,12799,13
55045,T990504.155,12800,17
55046,T990504.155,12801,11
55047,T990504.155,12802,24
55048,T990504.155,12803,27
55049,T990504.155,12804,45
55050,T990504.155,12805,21
55051,T990504.155,12806,13
55052,T990504.155,12807,9
55053,T990504.155,12808,18
55054,T990504.155,12809,11
55055,T990504.155,12810,12
55056,T990504.155,12811,9
55057,T990504.155,12812,21
55058,T990504.155,12813,33
55059,T990504.155,12814,12
55060,T990504.155,12815,20
55061,T990504.155,12816,17
55062,T990504.155,12817,34
55063,T990504.155,12818,31
55064,T990504.155,12819,9
55065,T990504.155,12820,24
55066,T990504.155,12821,15
55067,T990504.155,12822,16
55068,T990504.155,12823,8
55069,T990504.155,12824,20
55070,T990504.156,12825,6
55071,T990504.156,12826,10
55072,T990504.156,12827,30
55073,T990504.156,12828,13
55074,T990504.156,12829,27
55075,T990504.156,12830,5
55076,T990504.156,12831,10
55077,T990504.156,12832,5
55078,T990504.156,12833,8
55079,T990504.156,12834,26
55080,T990504.156,12835,11
55081,T990504.156,12836,8
55082,T990504.156,12837,28
55083,T990504.156,12838,10
55084,T990504.156,12839,25
